24/mar./2023 23:21:05,016- BlockedThreadChecker io.vertx.core.impl.BlockedThreadChecker() - Thread Thread[vert.x-eventloop-thread-0,5,main] has been blocked for 2144 ms, time limit is 2000 ms
24/mar./2023 23:25:29,955- BlockedThreadChecker io.vertx.core.impl.BlockedThreadChecker() - Thread Thread[vert.x-eventloop-thread-0,5,main] has been blocked for 2693 ms, time limit is 2000 ms
24/mar./2023 23:27:16,646- MainVerticle mx.manma.examples.MainVerticle(25) - Starting main verticle some
25/mar./2023 00:31:22,261- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.112152267384797C 
25/mar./2023 00:31:23,904- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.511138428068957C 
25/mar./2023 00:31:24,424- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.998015577497394C 
25/mar./2023 00:31:25,362- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.26394008197897C 
25/mar./2023 00:31:25,565- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.300185827291923C 
25/mar./2023 00:31:25,611- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.940268336455105C 
25/mar./2023 00:31:26,315- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.63084626609027C 
25/mar./2023 00:31:27,199- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.0145787148232C 
25/mar./2023 00:31:29,143- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.05159788324265C 
25/mar./2023 00:31:29,225- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.51232977751347C 
25/mar./2023 00:31:29,454- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.350860606135274C 
25/mar./2023 00:31:29,769- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.353253641965253C 
25/mar./2023 00:31:32,176- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.396424602387544C 
25/mar./2023 00:31:34,204- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.34191509474259C 
25/mar./2023 00:31:34,299- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.432128603611844C 
25/mar./2023 00:31:34,753- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.040608416354992C 
25/mar./2023 00:31:34,925- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.564082903399935C 
25/mar./2023 00:31:36,679- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.600862850596002C 
25/mar./2023 00:31:37,164- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.587716564453324C 
25/mar./2023 00:31:38,465- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.082500131740495C 
25/mar./2023 00:31:39,169- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.29340568931477C 
25/mar./2023 00:31:40,541- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.1034915914198C 
25/mar./2023 00:31:40,557- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.596654210310756C 
25/mar./2023 00:31:41,475- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.55931293609487C 
25/mar./2023 00:31:43,369- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.113363228588373C 
25/mar./2023 00:31:43,855- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.729230866507052C 
25/mar./2023 00:31:44,399- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.482984714792803C 
25/mar./2023 00:31:45,338- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.104132480139903C 
25/mar./2023 00:31:46,261- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.14653821186124C 
25/mar./2023 00:31:46,386- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.630971628806975C 
25/mar./2023 00:31:46,880- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.609373204563223C 
25/mar./2023 00:31:47,743- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.29924116716395C 
25/mar./2023 00:31:49,334- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.338078184521752C 
25/mar./2023 00:31:50,447- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.526804211623936C 
25/mar./2023 00:31:50,622- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 21.03151452899684C 
25/mar./2023 00:31:50,746- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.595359832529464C 
25/mar./2023 00:31:52,279- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.5316614491615C 
